対外及び対内証券売買契約等の状況　(週次・指定報告機関ベース）,,,,,,,,,,,,,,,,,,,最終更新日  令和8年3月12日,,,
International Transactions in Securities (Weekly; based on reports from designated major investors),,,,,,,,,,,,,,,,,,,"Final Update  March  12 , 2026",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,単位： 億円,,,
,,,,,,,,,,,,,,,,,,,Unit: 100 million Yen,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,１．対外証券投資　【居住者による取得・処分】,,,,,,,,,,,2．対内証券投資　【非居住者による取得・処分】,,,,,,,,,,
,1. Portfolio Investment Assets,,,,,,,,,,,2. Portfolio Investment Liabilities,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"期間
Period",   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計,   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計
,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total
,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット
,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net
2006．6．11～ 6．17,"2,426 ","2,961 ",-535 ,"18,209 ","18,455 ",-246 ,-782 ,"1,734 ","2,326 ",-592 ,"-1,374 ","56,477 ","56,622 ",-146 ,"30,397 ","25,745 ","4,652 ","4,507 ","20,346 ","13,458 ","6,887 ","11,394 "
2006．6．18～ 6．24,"2,549 ","2,285 ",264 ,"13,311 ","10,424 ","2,886 ","3,150 ","1,513 ","2,356 ",-843 ,"2,308 ","43,212 ","46,553 ","-3,341 ","13,376 ","17,920 ","-4,543 ","-7,884 ","10,162 ","7,438 ","2,724 ","-5,161 "
2006．6．25～ 7．1,"2,736 ","2,831 ",-95 ,"18,067 ","12,152 ","5,915 ","5,820 ","1,367 ","1,425 ",-58 ,"5,762 ","48,367 ","45,563 ","2,805 ","13,406 ","22,305 ","-8,899 ","-6,094 ","6,979 ","11,655 ","-4,676 ","-10,771 "
2006．7．2～ 7．8,"2,746 ","2,331 ",415 ,"19,809 ","12,838 ","6,971 ","7,386 ","2,262 ","1,909 ",354 ,"7,740 ","41,825 ","39,741 ","2,085 ","15,808 ","17,727 ","-1,919 ",166 ,"8,700 ","4,423 ","4,277 ","4,443 "
2006．7．9～ 7．15,"2,386 ","2,338 ",48 ,"17,913 ","18,103 ",-189 ,-141 ,"3,212 ","1,794 ","1,418 ","1,277 ","49,565 ","52,732 ","-3,167 ","15,699 ","13,834 ","1,865 ","-1,303 ","7,173 ","5,826 ","1,348 ",45 
2006．7．16～ 7．22,"2,005 ","2,379 ",-374 ,"15,696 ","14,311 ","1,386 ","1,012 ","2,171 ","2,032 ",139 ,"1,151 ","40,961 ","40,757 ",203 ,"12,227 ","18,824 ","-6,597 ","-6,394 ","12,006 ","5,998 ","6,008 ",-386 
2006．7．23～ 7．29,"2,684 ","2,670 ",14 ,"13,708 ","15,445 ","-1,737 ","-1,723 ","1,451 ","1,597 ",-146 ,"-1,868 ","48,341 ","46,061 ","2,280 ","15,749 ","19,298 ","-3,549 ","-1,269 ","9,667 ","10,834 ","-1,167 ","-2,436 "
2006．7．30～ 8．5,"2,917 ","2,543 ",374 ,"27,647 ","19,048 ","8,599 ","8,973 ","2,038 ","1,656 ",382 ,"9,355 ","46,381 ","44,502 ","1,879 ","17,760 ","18,120 ",-361 ,"1,518 ","11,595 ","16,355 ","-4,760 ","-3,242 "
2006．8．6～ 8．12,"3,225 ","3,001 ",225 ,"20,995 ","21,009 ",-14 ,211 ,"2,909 ","3,314 ",-404 ,-193 ,"46,053 ","44,720 ","1,332 ","13,376 ","10,981 ","2,394 ","3,727 ","8,121 ","7,764 ",357 ,"4,084 "
2006．8．13～ 8．19,"2,540 ","2,210 ",330 ,"28,629 ","23,168 ","5,461 ","5,791 ","1,623 ","1,405 ",218 ,"6,009 ","50,795 ","44,047 ","6,747 ","8,459 ","12,446 ","-3,987 ","2,761 ","14,927 ","10,201 ","4,726 ","7,487 "
2006．8．20～ 8．26,"2,363 ","1,861 ",502 ,"27,730 ","19,974 ","7,756 ","8,258 ","1,280 ","1,281 ",-1 ,"8,257 ","38,804 ","41,787 ","-2,983 ","15,951 ","14,985 ",966 ,"-2,017 ","13,570 ","12,787 ",783 ,"-1,234 "
2006．8．27～ 9．2,"3,598 ","2,467 ","1,131 ","25,484 ","26,532 ","-1,048 ",83 ,"1,146 ","1,922 ",-776 ,-692 ,"43,325 ","41,812 ","1,514 ","32,697 ","27,063 ","5,634 ","7,148 ","5,572 ","11,319 ","-5,747 ","1,401 "
2006．9．3～ 9．9,"2,218 ","2,177 ",41 ,"16,396 ","14,673 ","1,723 ","1,764 ","1,361 ","1,416 ",-55 ,"1,709 ","49,625 ","47,341 ","2,284 ","23,146 ","25,520 ","-2,374 ",-90 ,"6,319 ","9,798 ","-3,480 ","-3,570 "
2006．9．10～ 9．16,"2,922 ","2,847 ",75 ,"18,810 ","18,978 ",-168 ,-93 ,"2,322 ","2,269 ",53 ,-40 ,"47,352 ","47,317 ",35 ,"17,760 ","15,207 ","2,553 ","2,588 ","7,164 ","10,318 ","-3,154 ",-566 
2006．9．17～ 9．23,"2,673 ","2,803 ",-130 ,"27,659 ","24,365 ","3,294 ","3,164 ","1,814 ","2,330 ",-516 ,"2,648 ","46,529 ","47,232 ",-703 ,"16,364 ","16,344 ",20 ,-683 ,"3,027 ","8,540 ","-5,513 ","-6,196 "
2006．9．24～ 9．30,"3,226 ","3,235 ",-9 ,"24,597 ","33,380 ","-8,784 ","-8,793 ","1,898 ","1,361 ",537 ,"-8,256 ","48,505 ","44,020 ","4,484 ","19,805 ","16,913 ","2,892 ","7,376 ","6,789 ","7,431 ",-642 ,"6,735 "
2006．10．1～ 10．7,"3,403 ","3,139 ",264 ,"22,134 ","14,591 ","7,542 ","7,806 ","2,031 ","1,588 ",444 ,"8,250 ","56,910 ","53,513 ","3,397 ","18,593 ","17,594 ","1,000 ","4,396 ","8,638 ","13,232 ","-4,594 ",-197 
2006．10．8～ 10．14,"3,048 ","3,026 ",22 ,"13,632 ","16,727 ","-3,094 ","-3,073 ","1,915 ","2,415 ",-499 ,"-3,572 ","51,134 ","49,178 ","1,956 ","13,928 ","14,648 ",-719 ,"1,237 ","7,330 ","6,417 ",913 ,"2,150 "
2006．10．15～ 10．21,"3,886 ","4,385 ",-499 ,"17,893 ","12,270 ","5,623 ","5,124 ","1,361 ","1,773 ",-412 ,"4,712 ","50,733 ","47,332 ","3,401 ","16,288 ","15,354 ",934 ,"4,335 ","5,105 ","6,654 ","-1,549 ","2,786 "
2006．10．22～ 10．28,"4,106 ","4,174 ",-68 ,"22,995 ","15,547 ","7,448 ","7,380 ","2,247 ","2,889 ",-642 ,"6,738 ","54,824 ","50,910 ","3,913 ","19,630 ","19,889 ",-259 ,"3,654 ","6,373 ","8,584 ","-2,210 ","1,444 "
2006．10．29～ 11．4,"3,085 ","2,087 ",998 ,"19,805 ","19,617 ",188 ,"1,186 ","1,286 ","1,289 ",-3 ,"1,183 ","45,659 ","48,084 ","-2,425 ","21,201 ","15,834 ","5,366 ","2,941 ","8,913 ","7,971 ",943 ,"3,884 "
2006．11．5～ 11．11,"5,290 ","5,667 ",-377 ,"21,813 ","12,216 ","9,597 ","9,221 ","2,082 ","2,056 ",26 ,"9,247 ","58,938 ","59,443 ",-504 ,"22,567 ","14,557 ","8,010 ","7,506 ","11,376 ","12,068 ",-692 ,"6,814 "
2006．11．12～ 11．18,"4,318 ","4,178 ",140 ,"15,061 ","18,186 ","-3,125 ","-2,985 ","1,592 ","2,236 ",-644 ,"-3,629 ","55,907 ","54,870 ","1,037 ","25,175 ","17,958 ","7,216 ","8,253 ","19,562 ","7,208 ","12,355 ","20,607 "
2006．11．19～ 11．25,"4,046 ","3,764 ",282 ,"13,463 ","10,203 ","3,260 ","3,542 ",990 ,"1,583 ",-593 ,"2,949 ","47,481 ","44,526 ","2,955 ","14,678 ","15,404 ",-726 ,"2,229 ","13,383 ","7,740 ","5,642 ","7,871 "
2006．11．26～ 12．2,"6,031 ","4,344 ","1,688 ","25,909 ","24,540 ","1,369 ","3,057 ","2,076 ","1,956 ",120 ,"3,177 ","56,475 ","52,586 ","3,889 ","24,597 ","23,045 ","1,552 ","5,440 ","7,133 ","11,280 ","-4,146 ","1,294 "
2006．12．3～ 12．9,"3,626 ","3,557 ",69 ,"24,254 ","22,756 ","1,498 ","1,567 ","1,871 ","2,273 ",-401 ,"1,166 ","64,038 ","59,416 ","4,623 ","26,489 ","19,712 ","6,777 ","11,400 ","10,001 ","10,750 ",-749 ,"10,651 "
2006．12．10～ 12．16,"4,906 ","5,217 ",-312 ,"20,458 ","22,571 ","-2,113 ","-2,425 ","1,594 ","2,227 ",-633 ,"-3,057 ","56,780 ","50,609 ","6,170 ","25,771 ","14,243 ","11,529 ","17,699 ","6,927 ","8,933 ","-2,006 ","15,693 "
2006．12．17～ 12．23,"4,194 ","3,655 ",539 ,"17,077 ","16,117 ",959 ,"1,498 ","2,334 ","3,215 ",-882 ,617 ,"51,848 ","48,043 ","3,805 ","15,510 ","21,987 ","-6,476 ","-2,672 ","11,755 ","10,793 ",962 ,"-1,709 "
2006．12．24～ 12．30,"1,585 ",836 ,749 ,"11,416 ","9,707 ","1,709 ","2,457 ","1,751 ","1,892 ",-141 ,"2,317 ","26,134 ","24,807 ","1,327 ","6,067 ","11,527 ","-5,461 ","-4,133 ",640 ,"2,940 ","-2,299 ","-6,433 "
2006．12．31～ 2007．1．6,"1,583 ","1,346 ",237 ,"6,630 ","7,428 ",-798 ,-562 ,936 ,"1,311 ",-375 ,-937 ,"20,838 ","21,137 ",-299 ,"4,638 ","6,065 ","-1,428 ","-1,726 ","2,778 ",582 ,"2,196 ",470 
2007．1．7～ 1．13,"4,976 ","6,298 ","-1,321 ","19,155 ","16,345 ","2,810 ","1,489 ","3,030 ","1,924 ","1,106 ","2,594 ","54,839 ","52,076 ","2,763 ","19,447 ","19,732 ",-285 ,"2,478 ","3,838 ","7,154 ","-3,317 ",-839 
2007．1．14～ 1．20,"4,611 ","4,966 ",-355 ,"12,733 ","12,774 ",-41 ,-396 ,882 ,"1,775 ",-893 ,"-1,289 ","60,764 ","54,281 ","6,483 ","28,376 ","17,967 ","10,409 ","16,892 ","7,158 ","6,168 ",990 ,"17,882 "
2007．1．21～ 1．27,"4,059 ","5,075 ","-1,016 ","17,852 ","17,797 ",55 ,-960 ,"1,271 ",929 ,343 ,-617 ,"64,258 ","59,427 ","4,831 ","28,035 ","18,252 ","9,783 ","14,613 ","6,488 ","3,694 ","2,793 ","17,406 "
2007．1．28～ 2．3,"5,833 ","6,241 ",-408 ,"18,405 ","22,148 ","-3,743 ","-4,151 ","1,627 ","2,428 ",-801 ,"-4,952 ","69,654 ","64,608 ","5,046 ","25,178 ","20,963 ","4,215 ","9,261 ","5,182 ","5,943 ",-762 ,"8,499 "
2007．2．4～ 2．10,"5,279 ","4,420 ",858 ,"17,121 ","20,715 ","-3,594 ","-2,735 ",899 ,"1,262 ",-362 ,"-3,098 ","78,089 ","73,211 ","4,878 ","22,014 ","15,359 ","6,655 ","11,533 ","6,657 ","10,967 ","-4,310 ","7,223 "
2007．2．11～ 2．17,"4,371 ","4,114 ",257 ,"14,923 ","19,307 ","-4,384 ","-4,128 ",921 ,927 ,-6 ,"-4,133 ","61,601 ","56,043 ","5,557 ","17,697 ","15,989 ","1,708 ","7,265 ","14,766 ","12,910 ","1,855 ","9,121 "
2007．2．18～ 2．24,"4,264 ","3,257 ","1,007 ","15,617 ","18,998 ","-3,381 ","-2,374 ","1,017 ","1,105 ",-88 ,"-2,462 ","67,195 ","61,012 ","6,182 ","20,354 ","13,491 ","6,863 ","13,045 ","4,634 ","4,091 ",543 ,"13,589 "
2007．2．25～ 3．3,"5,447 ","4,954 ",493 ,"23,738 ","30,405 ","-6,667 ","-6,174 ","1,838 ","2,921 ","-1,083 ","-7,257 ","85,789 ","85,989 ",-200 ,"21,850 ","19,712 ","2,139 ","1,939 ","4,584 ","10,550 ","-5,966 ","-4,027 "
2007．3．4～ 3．10,"5,443 ","4,416 ","1,027 ","23,639 ","24,530 ",-891 ,136 ,"3,884 ","1,867 ","2,017 ","2,154 ","86,521 ","90,820 ","-4,298 ","24,469 ","20,123 ","4,346 ",48 ,"9,423 ","12,104 ","-2,681 ","-2,633 "
2007．3．11～ 3．17,"4,133 ","4,265 ",-133 ,"22,081 ","22,155 ",-74 ,-207 ,"1,737 ","1,585 ",152 ,-55 ,"68,531 ","69,528 ",-998 ,"26,765 ","18,180 ","8,586 ","7,588 ","10,353 ","11,755 ","-1,402 ","6,186 "
2007．3．18～ 3．24,"3,883 ","3,980 ",-97 ,"15,168 ","14,987 ",181 ,84 ,"2,748 ","2,054 ",694 ,778 ,"60,245 ","55,792 ","4,453 ","19,426 ","24,283 ","-4,857 ",-404 ,"7,557 ","5,309 ","2,247 ","1,844 "
2007．3．25～ 3．31,"5,460 ","3,345 ","2,114 ","15,674 ","18,453 ","-2,779 ",-664 ,"1,679 ","1,759 ",-80 ,-744 ,"59,998 ","59,686 ",312 ,"14,972 ","19,574 ","-4,602 ","-4,290 ","3,414 ","5,253 ","-1,840 ","-6,130 "
2007．4．1～ 4．7,"3,796 ","2,995 ",801 ,"25,806 ","19,654 ","6,151 ","6,952 ","3,174 ","2,664 ",510 ,"7,463 ","66,760 ","61,959 ","4,801 ","18,104 ","19,495 ","-1,391 ","3,409 ","2,549 ","6,547 ","-3,998 ",-589 
2007．4．8～ 4．14,"4,228 ","4,098 ",130 ,"18,170 ","13,830 ","4,340 ","4,469 ","2,009 ","2,248 ",-240 ,"4,230 ","60,748 ","57,564 ","3,185 ","13,801 ","14,667 ",-866 ,"2,318 ","7,330 ","11,258 ","-3,928 ","-1,610 "
2007．4．15～ 4．21,"4,791 ","5,816 ","-1,026 ","23,172 ","16,637 ","6,535 ","5,509 ","2,614 ","4,550 ","-1,936 ","3,574 ","66,094 ","61,476 ","4,618 ","15,424 ","14,447 ",977 ,"5,595 ","7,454 ","9,830 ","-2,376 ","3,219 "
2007．4．22～ 4．28,"6,123 ","5,871 ",251 ,"17,269 ","21,551 ","-4,282 ","-4,030 ","1,466 ","1,651 ",-186 ,"-4,216 ","68,317 ","72,114 ","-3,797 ","22,570 ","15,007 ","7,564 ","3,767 ","4,677 ","9,019 ","-4,342 ",-575 
2007．4．29～ 5．5,"2,107 ","1,459 ",647 ,"8,144 ","8,433 ",-289 ,359 ,"1,238 ",861 ,377 ,735 ,"26,106 ","25,741 ",365 ,"8,048 ","4,146 ","3,902 ","4,267 ","1,203 ",153 ,"1,050 ","5,317 "
2007．5．6～ 5．12,"5,751 ","4,215 ","1,536 ","20,956 ","15,627 ","5,329 ","6,865 ","1,431 ","2,235 ",-804 ,"6,061 ","74,220 ","72,839 ","1,382 ","16,706 ","16,153 ",553 ,"1,935 ","5,911 ","2,493 ","3,418 ","5,353 "
2007．5．13～ 5．19,"5,118 ","5,303 ",-184 ,"20,163 ","18,210 ","1,952 ","1,768 ","2,049 ","2,826 ",-777 ,991 ,"69,669 ","67,496 ","2,173 ","21,284 ","18,143 ","3,141 ","5,314 ","8,122 ","9,238 ","-1,116 ","4,198 "
2007．5．20～ 5．26,"5,415 ","4,983 ",432 ,"20,880 ","25,304 ","-4,424 ","-3,992 ","1,780 ","1,495 ",285 ,"-3,707 ","71,608 ","68,995 ","2,613 ","19,087 ","18,445 ",642 ,"3,256 ","13,821 ","8,930 ","4,891 ","8,147 "
2007．5．27～ 6．2,"6,139 ","6,340 ",-201 ,"19,778 ","15,610 ","4,168 ","3,967 ","2,596 ","2,797 ",-201 ,"3,766 ","65,554 ","59,352 ","6,202 ","23,643 ","21,976 ","1,667 ","7,869 ","2,443 ","2,464 ",-21 ,"7,849 "
2007．6．3～ 6．9,"4,119 ","5,930 ","-1,811 ","24,281 ","27,491 ","-3,210 ","-5,021 ","1,700 ","1,590 ",110 ,"-4,911 ","76,112 ","72,076 ","4,036 ","26,470 ","32,297 ","-5,828 ","-1,792 ","6,146 ","8,850 ","-2,704 ","-4,496 "
2007．6．10～ 6．16,"5,964 ","5,741 ",223 ,"29,603 ","30,818 ","-1,215 ",-993 ,"1,644 ","2,126 ",-482 ,"-1,474 ","66,259 ","60,735 ","5,524 ","31,672 ","35,204 ","-3,532 ","1,993 ","4,247 ","11,508 ","-7,260 ","-5,268 "
2007．6．17～ 6．23,"5,794 ","6,034 ",-240 ,"23,717 ","25,805 ","-2,088 ","-2,327 ","2,659 ","2,625 ",34 ,"-2,293 ","63,799 ","68,205 ","-4,405 ","23,613 ","20,314 ","3,299 ","-1,107 ","11,895 ","8,185 ","3,710 ","2,603 "
2007．6．24～ 6．30,"6,904 ","5,871 ","1,033 ","24,510 ","25,911 ","-1,401 ",-368 ,"2,008 ","2,761 ",-753 ,"-1,121 ","67,272 ","63,123 ","4,149 ","24,037 ","28,004 ","-3,966 ",182 ,"5,903 ","2,228 ","3,675 ","3,857 "
2007．7．1～ 7．7,"4,298 ","3,249 ","1,049 ","27,368 ","23,654 ","3,714 ","4,763 ","1,573 ",963 ,610 ,"5,373 ","60,614 ","52,996 ","7,618 ","14,999 ","18,238 ","-3,238 ","4,380 ","5,337 ","3,603 ","1,733 ","6,113 "
2007．7．8～ 7．14,"5,417 ","8,126 ","-2,709 ","28,504 ","27,851 ",653 ,"-2,056 ","1,945 ","2,677 ",-732 ,"-2,788 ","62,660 ","61,261 ","1,399 ","13,635 ","13,248 ",386 ,"1,786 ","5,926 ","11,098 ","-5,172 ","-3,386 "
2007．7．15～ 7．21,"3,932 ","5,012 ","-1,081 ","19,070 ","23,485 ","-4,415 ","-5,496 ","2,580 ","2,478 ",102 ,"-5,394 ","55,115 ","52,722 ","2,393 ","18,609 ","13,660 ","4,948 ","7,341 ","9,235 ","6,213 ","3,022 ","10,363 "
2007．7．22～ 7．28,"5,301 ","5,788 ",-487 ,"26,961 ","26,935 ",26 ,-461 ,"2,576 ","2,102 ",474 ,13 ,"70,185 ","73,137 ","-2,952 ","39,334 ","45,507 ","-6,173 ","-9,125 ","8,233 ","10,230 ","-1,998 ","-11,123 "
2007．7．29～ 8．4,"5,259 ","4,464 ",796 ,"33,929 ","39,428 ","-5,499 ","-4,704 ","2,717 ","1,663 ","1,053 ","-3,650 ","85,424 ","88,067 ","-2,643 ","32,240 ","18,475 ","13,764 ","11,122 ","2,779 ","5,040 ","-2,261 ","8,861 "
2007．8．5～ 8．11,"4,823 ","4,538 ",285 ,"33,425 ","33,469 ",-44 ,241 ,"2,290 ","2,371 ",-81 ,160 ,"108,638 ","111,872 ","-3,235 ","34,388 ","21,699 ","12,689 ","9,454 ","9,119 ","6,599 ","2,520 ","11,975 "
2007．8．12～ 8．18,"4,880 ","4,422 ",459 ,"46,901 ","51,491 ","-4,590 ","-4,131 ","1,183 ","3,373 ","-2,190 ","-6,322 ","87,157 ","95,337 ","-8,180 ","42,465 ","34,946 ","7,519 ",-660 ,"23,567 ","5,860 ","17,707 ","17,046 "
2007．8．19～ 8．25,"4,103 ","5,273 ","-1,170 ","29,138 ","33,886 ","-4,748 ","-5,917 ","2,112 ","1,617 ",495 ,"-5,422 ","67,530 ","67,478 ",52 ,"40,043 ","29,643 ","10,400 ","10,452 ","13,417 ","20,565 ","-7,148 ","3,304 "
2007．8．26～ 9．1,"5,602 ","4,942 ",660 ,"28,512 ","27,111 ","1,401 ","2,061 ","3,226 ","1,803 ","1,423 ","3,484 ","55,094 ","55,004 ",89 ,"18,016 ","18,541 ",-525 ,-436 ,"15,421 ","8,679 ","6,742 ","6,307 "
2007．9．2～ 9．8,"4,965 ","3,982 ",983 ,"42,787 ","28,914 ","13,873 ","14,856 ","3,252 ","2,090 ","1,161 ","16,017 ","56,154 ","56,595 ",-442 ,"16,941 ","17,897 ",-956 ,"-1,397 ","15,606 ","7,610 ","7,995 ","6,598 "
2007．9．9～ 9．15,"5,629 ","5,151 ",478 ,"48,214 ","52,700 ","-4,486 ","-4,008 ","2,710 ","4,373 ","-1,662 ","-5,670 ","63,778 ","69,808 ","-6,030 ","28,045 ","21,185 ","6,860 ",830 ,"13,107 ","7,231 ","5,876 ","6,706 "
2007．9．16～ 9．22,"4,838 ","5,471 ",-633 ,"29,821 ","18,979 ","10,842 ","10,209 ","2,552 ","2,653 ",-102 ,"10,107 ","51,588 ","53,155 ","-1,567 ","13,053 ","24,652 ","-11,600 ","-13,167 ","9,166 ","12,030 ","-2,863 ","-16,030 "
2007．9．23～ 9．29,"5,622 ","5,709 ",-87 ,"30,194 ","17,385 ","12,809 ","12,722 ","1,674 ","2,036 ",-362 ,"12,360 ","54,456 ","52,221 ","2,235 ","16,885 ","17,666 ",-782 ,"1,453 ","15,147 ","4,139 ","11,008 ","12,461 "
2007．9．30～ 10．6,"4,886 ","4,992 ",-106 ,"23,997 ","18,028 ","5,969 ","5,863 ","1,617 ","2,678 ","-1,061 ","4,801 ","65,257 ","62,509 ","2,749 ","21,870 ","21,353 ",516 ,"3,265 ","5,646 ","13,401 ","-7,754 ","-4,489 "
2007．10．7～ 10．13,"5,350 ","6,071 ",-721 ,"20,560 ","14,331 ","6,228 ","5,507 ","1,544 ","1,686 ",-141 ,"5,366 ","56,117 ","54,371 ","1,747 ","16,577 ","13,068 ","3,509 ","5,256 ","8,415 ","11,484 ","-3,068 ","2,187 "
2007．10．14～ 10．20,"5,407 ","6,272 ",-865 ,"28,474 ","25,752 ","2,722 ","1,857 ","2,830 ","2,665 ",166 ,"2,023 ","64,936 ","68,148 ","-3,212 ","21,944 ","20,125 ","1,819 ","-1,393 ","6,911 ","6,008 ",903 ,-490 
2007．10．21～ 10．27,"5,614 ","5,367 ",247 ,"35,792 ","31,328 ","4,464 ","4,711 ","5,894 ","3,125 ","2,768 ","7,479 ","61,503 ","61,069 ",434 ,"20,080 ","12,687 ","7,393 ","7,827 ","7,622 ","8,215 ",-593 ,"7,233 "
2007．10．28～ 11．3,"5,638 ","4,467 ","1,170 ","34,113 ","24,894 ","9,218 ","10,388 ","3,991 ","4,819 ",-829 ,"9,559 ","75,699 ","73,677 ","2,022 ","18,572 ","15,715 ","2,856 ","4,878 ","4,064 ","3,527 ",537 ,"5,415 "
2007．11．4～ 11．10,"5,672 ","5,611 ",61 ,"40,423 ","34,220 ","6,203 ","6,264 ","6,319 ","2,757 ","3,562 ","9,826 ","72,262 ","76,179 ","-3,917 ","25,782 ","16,711 ","9,070 ","5,153 ","17,283 ","5,815 ","11,469 ","16,622 "
2007．11．11～ 11．17,"5,575 ","6,088 ",-512 ,"36,709 ","38,602 ","-1,894 ","-2,406 ","2,642 ","3,260 ",-618 ,"-3,024 ","66,504 ","69,560 ","-3,056 ","25,336 ","24,688 ",649 ,"-2,408 ","16,809 ","4,722 ","12,087 ","9,679 "
2007．11．18～ 11．24,"3,599 ","4,448 ",-849 ,"37,086 ","27,589 ","9,496 ","8,648 ","1,981 ",829 ,"1,152 ","9,800 ","57,474 ","61,202 ","-3,728 ","18,708 ","17,821 ",887 ,"-2,841 ","18,455 ","11,382 ","7,073 ","4,231 "
2007．11．25～ 12．1,"9,073 ","8,566 ",508 ,"42,058 ","50,798 ","-8,740 ","-8,232 ","1,890 ","3,994 ","-2,103 ","-10,335 ","74,437 ","73,092 ","1,345 ","20,030 ","21,087 ","-1,057 ",287 ,"26,439 ","13,361 ","13,079 ","13,366 "
2007．12．2～ 12．8,"6,774 ","5,010 ","1,764 ","30,330 ","32,201 ","-1,871 ",-107 ,"1,329 ","2,208 ",-880 ,-986 ,"68,818 ","69,356 ",-537 ,"18,802 ","25,419 ","-6,617 ","-7,154 ","28,977 ","17,843 ","11,134 ","3,980 "
2007．12．9～ 12．15,"5,632 ","6,489 ",-857 ,"30,720 ","20,088 ","10,632 ","9,775 ","2,461 ","4,152 ","-1,691 ","8,084 ","67,736 ","73,268 ","-5,533 ","23,409 ","17,809 ","5,599 ",67 ,"40,287 ","15,310 ","24,977 ","25,044 "
2007．12．16～ 12．22,"4,444 ","5,227 ",-783 ,"21,294 ","17,028 ","4,265 ","3,482 ","1,187 ","1,857 ",-669 ,"2,813 ","56,372 ","59,654 ","-3,282 ","19,274 ","27,614 ","-8,340 ","-11,622 ","21,375 ","15,795 ","5,580 ","-6,042 "
2007．12．23～ 12．29,"1,167 ","1,455 ",-288 ,"8,007 ","9,497 ","-1,490 ","-1,778 ","1,120 ",725 ,394 ,"-1,384 ","25,298 ","23,205 ","2,093 ","6,403 ","5,734 ",669 ,"2,762 ",621 ,"1,206 ",-585 ,"2,177 "
2007．12．30～ 2008．1．5,967 ,842 ,125 ,"12,119 ","7,874 ","4,245 ","4,370 ",341 ,648 ,-307 ,"4,063 ","10,497 ","10,698 ",-202 ,"1,255 ",861 ,393 ,192 ,"1,481 ",50 ,"1,431 ","1,623 "
2008．1．6～ 1．12,"5,115 ","4,733 ",383 ,"36,921 ","28,692 ","8,229 ","8,612 ","2,492 ","1,170 ","1,322 ","9,934 ","73,304 ","73,949 ",-646 ,"27,685 ","22,984 ","4,701 ","4,056 ","25,962 ","29,059 ","-3,097 ",959 
2008．1．13～ 1．19,"7,666 ","5,818 ","1,848 ","40,428 ","30,404 ","10,024 ","11,872 ","1,915 ","1,642 ",273 ,"12,145 ","72,492 ","76,167 ","-3,676 ","21,508 ","18,534 ","2,974 ",-702 ,"13,561 ","22,740 ","-9,178 ","-9,880 "
2008．1．20～ 1．26,"8,656 ","5,564 ","3,092 ","46,176 ","44,895 ","1,281 ","4,373 ","2,564 ","2,451 ",113 ,"4,486 ","78,712 ","84,302 ","-5,590 ","25,674 ","26,932 ","-1,258 ","-6,848 ","14,756 ","20,552 ","-5,797 ","-12,645 "
2008．1．27～ 2．2,"7,032 ","5,900 ","1,132 ","36,940 ","32,067 ","4,873 ","6,006 ",998 ,"1,489 ",-491 ,"5,515 ","68,605 ","73,093 ","-4,488 ","20,650 ","20,795 ",-145 ,"-4,633 ","17,959 ","15,229 ","2,730 ","-1,903 "
2008．2．3～ 2．9,"4,964 ","3,718 ","1,246 ","37,204 ","32,546 ","4,658 ","5,904 ","1,572 ","2,929 ","-1,358 ","4,547 ","69,350 ","69,736 ",-386 ,"26,088 ","20,840 ","5,248 ","4,862 ","24,423 ","22,789 ","1,634 ","6,496 "
2008．2．10～ 2．16,"5,550 ","3,760 ","1,791 ","26,114 ","29,580 ","-3,466 ","-1,675 ","6,292 ","3,152 ","3,141 ","1,465 ","54,450 ","52,739 ","1,711 ","10,045 ","11,675 ","-1,630 ",81 ,"24,110 ","21,162 ","2,948 ","3,030 "
2008．2．17～ 2．23,"4,470 ","4,258 ",212 ,"24,769 ","25,674 ",-904 ,-692 ,"1,330 ","1,977 ",-646 ,"-1,339 ","66,976 ","68,567 ","-1,591 ","13,127 ","18,850 ","-5,722 ","-7,314 ","13,792 ","17,429 ","-3,637 ","-10,950 "
2008．2．24～ 3．1,"6,642 ","4,513 ","2,129 ","34,080 ","28,404 ","5,677 ","7,806 ","2,103 ","1,645 ",458 ,"8,263 ","61,012 ","61,786 ",-774 ,"18,691 ","22,565 ","-3,874 ","-4,648 ","21,298 ","13,900 ","7,398 ","2,750 "
